method,prior,checkpoint,calibration,repeat,n_calib,n_test,per_query_shots,offline_quantum_shots,fusion_weight,mean_oracle_dfe_sigma,mae_F_e,rmse_F_e,bias_F_e,pearson
measurement_conditioned_hybrid,summary_ridge,none,exact_labels,1,64,4032,8,512,0.18142287930416365,,0.08622714951316804,0.1062087729569628,-0.002404374106591912,0.8472156524484514
measurement_conditioned_hybrid,summary_ridge,none,exact_labels,1,64,4032,16,1024,0.29324316218216534,,0.07893100595274835,0.09768582834790275,-0.0014359982227926595,0.8727855627359808
measurement_conditioned_hybrid,summary_ridge,none,exact_labels,1,64,4032,32,2048,0.5817613649438146,,0.06702768158648896,0.0834874886300937,-0.002450192704649471,0.906906352822688
measurement_conditioned_hybrid,summary_ridge,none,exact_labels,1,64,4032,48,3072,0.5813853080084905,,0.05883775488602517,0.07307472851988704,-0.0012456051509836807,0.9306008847176558
measurement_conditioned_hybrid,summary_ridge,none,exact_labels,1,64,4032,64,4096,0.671527477669634,,0.054263440080229666,0.06777192802934395,-0.00035242427149551785,0.9401138706390337
measurement_conditioned_hybrid,summary_ridge,none,exact_labels,1,64,4032,96,6144,0.7650863747126477,,0.047347107398685744,0.05888994954807671,-0.0007232908873003632,0.9549961568005022
measurement_conditioned_hybrid,summary_ridge,none,exact_labels,1,64,4032,128,8192,0.8153392678117545,,0.04171579577752522,0.05237722876881274,9.180792059467133e-05,0.9644372133950746
marginal_only_prior,bidir_affine,bidir_seed0,exact_labels,1,64,4032,0,0,0.0,,0.08901567348549776,0.1166481543547977,0.01846162564269483,0.8161332729456378
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,exact_labels,1,64,4032,4,256,0.0656411376062802,,0.08508121899324397,0.11093156917541361,0.01740910770043414,0.8362323860448548
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,exact_labels,1,64,4032,8,512,0.12935843017243767,,0.08088207938884968,0.10545402230558201,0.015809944516640945,0.853452719899501
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,exact_labels,1,64,4032,16,1024,0.2559470267565545,,0.07459920828258679,0.09663645381562008,0.014016462841660606,0.8784474213010948
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,exact_labels,1,64,4032,32,2048,0.5183376542025301,,0.06530500638259398,0.08173747554017573,0.007635502969684345,0.911835747236509
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,exact_labels,1,64,4032,48,3072,0.5354793622776874,,0.057836190532102996,0.07296111980748901,0.008386972205846993,0.9320767226356768
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,exact_labels,1,64,4032,64,4096,0.6281598610207745,,0.05374194078377444,0.06777536406647325,0.007298887724002193,0.9410703115867599
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,exact_labels,1,64,4032,96,6144,0.7012893559512581,,0.04710173963704833,0.05903771239435941,0.005386955662357256,0.9556845146749278
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,exact_labels,1,64,4032,128,8192,0.7701222100614683,,0.04177088383425898,0.05250452004217977,0.004764202919670334,0.9647408424023084
marginal_only_prior,bidir_affine,bidir_seed1,exact_labels,1,64,4032,0,0,0.0,,0.09152094860546377,0.1196573242376137,0.020654055763288597,0.8063439617604998
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,exact_labels,1,64,4032,4,256,0.06947491721355231,,0.08717125083010824,0.1134877767613989,0.019387746465730767,0.8286656384874098
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,exact_labels,1,64,4032,8,512,0.13406128190038172,,0.08274629652753931,0.1077080222829852,0.01761205224450669,0.8473253965659218
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,exact_labels,1,64,4032,16,1024,0.26371371810138244,,0.0760007258169064,0.09835899247024955,0.015495830966158067,0.874341464472725
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,exact_labels,1,64,4032,32,2048,0.5264971639446836,,0.06607249176852693,0.08272294068067773,0.008503203401951015,0.9097730213027773
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,exact_labels,1,64,4032,48,3072,0.5432688459197591,,0.05850074715003672,0.07381243517527133,0.00924176989469206,0.9306671475648489
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,exact_labels,1,64,4032,64,4096,0.6345548118633094,,0.054261795002248904,0.06841800462256147,0.007986459052697688,0.9400891080693148
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,exact_labels,1,64,4032,96,6144,0.7086221148101628,,0.04736602318370636,0.05944961691589808,0.005889071122855776,0.9551412295540916
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,exact_labels,1,64,4032,128,8192,0.774604902866288,,0.04201641958392404,0.052817107122906146,0.005178636576079796,0.9643853228769491
marginal_only_prior,bidir_affine,bidir_seed2,exact_labels,1,64,4032,0,0,0.0,,0.08860800414968968,0.11635029177196006,0.018629886885497025,0.8170118334643706
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,exact_labels,1,64,4032,4,256,0.06242313538564343,,0.08481853247822704,0.11085307007680276,0.017618464366329946,0.8363182375361692
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,exact_labels,1,64,4032,8,512,0.12763935966312792,,0.08062103442414936,0.10530951469817201,0.015991967732386286,0.8537087825998175
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,exact_labels,1,64,4032,16,1024,0.25439009022717807,,0.0744029879637501,0.0965023726611208,0.014168960204015237,0.8786743511118615
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,exact_labels,1,64,4032,32,2048,0.515893001587153,,0.06520818044120642,0.08164465581403238,0.007768019006819295,0.9120598339670163
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,exact_labels,1,64,4032,48,3072,0.5331177219683838,,0.05782596382846267,0.07294718075417014,0.008509962937210755,0.932059772458638
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,exact_labels,1,64,4032,64,4096,0.6253484956293357,,0.053675373995313726,0.06772274619425649,0.007411886523856942,0.9411704695796747
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,exact_labels,1,64,4032,96,6144,0.698642543193694,,0.04707679301379741,0.058994612574113495,0.005487008982638309,0.9557568353383338
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,exact_labels,1,64,4032,128,8192,0.7673136149040248,,0.04177327145682874,0.05249604808495161,0.004853308799587486,0.9647655363882776
marginal_only_prior,bidir_affine,bidir_seed3,exact_labels,1,64,4032,0,0,0.0,,0.08936944771914437,0.11684975007036921,0.017903013193700117,0.8153198809872293
measurement_conditioned_hybrid,bidir_affine,bidir_seed3,exact_labels,1,64,4032,4,256,0.06269192706673757,,0.0855726782201797,0.11128712033658,0.016932804639550672,0.8350679424838982
measurement_conditioned_hybrid,bidir_affine,bidir_seed3,exact_labels,1,64,4032,8,512,0.13374512937967736,,0.08102544031056019,0.10543086143088005,0.015236122080903242,0.8533936470410006
measurement_conditioned_hybrid,bidir_affine,bidir_seed3,exact_labels,1,64,4032,16,1024,0.2628925512702561,,0.0747370379807304,0.09656068405268686,0.013484078971203737,0.8784501685752514
measurement_conditioned_hybrid,bidir_affine,bidir_seed3,exact_labels,1,64,4032,32,2048,0.5276316858113814,,0.0654710913666425,0.08186578472425493,0.0071775148095072384,0.9113979156698652
measurement_conditioned_hybrid,bidir_affine,bidir_seed3,exact_labels,1,64,4032,48,3072,0.5429866620174278,,0.0579064273357336,0.0728541153330273,0.007990434499718826,0.9321344730797073
measurement_conditioned_hybrid,bidir_affine,bidir_seed3,exact_labels,1,64,4032,64,4096,0.6332967174180633,,0.053742700685703554,0.06770856582765535,0.007002758009684631,0.9411138667314219
measurement_conditioned_hybrid,bidir_affine,bidir_seed3,exact_labels,1,64,4032,96,6144,0.7081195179913582,,0.047069965606848625,0.058916578264748255,0.005096567694157104,0.9557802903715191
measurement_conditioned_hybrid,bidir_affine,bidir_seed3,exact_labels,1,64,4032,128,8192,0.7765432748134535,,0.04171913928076525,0.052449103679658333,0.004525171910905785,0.9647535274620042
marginal_only_prior,bidir_affine,bidir_seed4,exact_labels,1,64,4032,0,0,0.0,,0.08865658698570027,0.11616123805236911,0.018454154655091044,0.8179940679468163
measurement_conditioned_hybrid,bidir_affine,bidir_seed4,exact_labels,1,64,4032,4,256,0.06672918596066682,,0.08469240936870434,0.11046581965795087,0.01738468901528077,0.8378217332417539
measurement_conditioned_hybrid,bidir_affine,bidir_seed4,exact_labels,1,64,4032,8,512,0.12777185963109783,,0.08064160092271376,0.10513627313298934,0.015835950762644407,0.8545376360107488
measurement_conditioned_hybrid,bidir_affine,bidir_seed4,exact_labels,1,64,4032,16,1024,0.2554261213621816,,0.07433890565331398,0.09634517747070939,0.014019946969606718,0.8792783699876888
measurement_conditioned_hybrid,bidir_affine,bidir_seed4,exact_labels,1,64,4032,32,2048,0.5175709797648651,,0.06515399237226945,0.08158880191690325,0.007647911691842091,0.9121774389431456
measurement_conditioned_hybrid,bidir_affine,bidir_seed4,exact_labels,1,64,4032,48,3072,0.5348199994771481,,0.05771537515131542,0.07280547884710682,0.008395902281753739,0.9323836336476367
measurement_conditioned_hybrid,bidir_affine,bidir_seed4,exact_labels,1,64,4032,64,4096,0.6272343870095973,,0.05361488727242642,0.06764087242929091,0.007312548966689908,0.941323647414372
measurement_conditioned_hybrid,bidir_affine,bidir_seed4,exact_labels,1,64,4032,96,6144,0.7004857544521274,,0.04704566647886119,0.05897560438774747,0.005399700148096984,0.9557799785138718
measurement_conditioned_hybrid,bidir_affine,bidir_seed4,exact_labels,1,64,4032,128,8192,0.7709123610775148,,0.041742351832754515,0.052462619164396235,0.004748437752936811,0.9647823942971133
marginal_only_prior,exact_marginal_affine,none,finite_64shot_labels,1,64,4032,0,4096,0.0,,0.1086030426689218,0.13370978621660387,-0.0001712781587321031,0.737822912562431
measurement_conditioned_hybrid,exact_marginal_affine,none,finite_64shot_labels,1,64,4032,4,4352,0.06434261552270037,,0.10264915833789023,0.1265530997926751,-4.085279787821341e-06,0.7700553576057317
measurement_conditioned_hybrid,exact_marginal_affine,none,finite_64shot_labels,1,64,4032,8,4608,0.2609175416118334,,0.09187384182360049,0.11457317615746952,-0.0006581000880360419,0.8157172321380172
measurement_conditioned_hybrid,exact_marginal_affine,none,finite_64shot_labels,1,64,4032,16,5120,0.4096862933216697,,0.08307947972460775,0.1038155713723675,0.00034713593020547953,0.8516152253094514
measurement_conditioned_hybrid,exact_marginal_affine,none,finite_64shot_labels,1,64,4032,32,6144,0.6685046104921438,,0.07078768807454296,0.08856324440213055,-0.0016776412509681379,0.8960089287093632
measurement_conditioned_hybrid,exact_marginal_affine,none,finite_64shot_labels,1,64,4032,48,7168,0.6247845952207466,,0.061034092278673534,0.07599034189142653,-0.00028459312382469066,0.9239517261811087
measurement_conditioned_hybrid,exact_marginal_affine,none,finite_64shot_labels,1,64,4032,64,8192,0.7253652891368673,,0.055907442170655935,0.07001096261620773,0.00045425293967624744,0.9354868768535174
measurement_conditioned_hybrid,exact_marginal_affine,none,finite_64shot_labels,1,64,4032,96,10240,0.771208888749451,,0.048438187329762857,0.06032294788433384,-0.00017965004687832547,0.9527743153947579
measurement_conditioned_hybrid,exact_marginal_affine,none,finite_64shot_labels,1,64,4032,128,12288,0.845876205959673,,0.04241468504611677,0.05346184720937565,0.0005450656588085792,0.9628839962256831
marginal_only_prior,summary_ridge,none,finite_64shot_labels,1,64,4032,0,4096,0.0,,0.09578215288179669,0.11931468362913836,-0.009861328952984784,0.8013144277244272
measurement_conditioned_hybrid,summary_ridge,none,finite_64shot_labels,1,64,4032,4,4352,0.02931476753162503,,0.09317071957366166,0.1160138059036033,-0.009501093584409748,0.8128165949857196
measurement_conditioned_hybrid,summary_ridge,none,finite_64shot_labels,1,64,4032,8,4608,0.2225381058668706,,0.08403530238336356,0.10548157043631623,-0.008120136690298447,0.848490556083538
measurement_conditioned_hybrid,summary_ridge,none,finite_64shot_labels,1,64,4032,16,5120,0.31296121440094943,,0.07756289179746738,0.09675713292902322,-0.006432700019050905,0.8734003948952797
measurement_conditioned_hybrid,summary_ridge,none,finite_64shot_labels,1,64,4032,32,6144,0.5496311009699858,,0.066565971267503,0.08312771839512029,-0.005773877229303624,0.908887667315802
measurement_conditioned_hybrid,summary_ridge,none,finite_64shot_labels,1,64,4032,48,7168,0.5277305846947397,,0.059464251241757506,0.07423164734157658,-0.004843305405195346,0.9274884356007356
measurement_conditioned_hybrid,summary_ridge,none,finite_64shot_labels,1,64,4032,64,8192,0.6298842865207653,,0.05403311631729545,0.06800780265662604,-0.0032145267908026093,0.9393534363446174
measurement_conditioned_hybrid,summary_ridge,none,finite_64shot_labels,1,64,4032,96,10240,0.6471819625347505,,0.048998812538535504,0.0609182720098537,-0.0035971283719142245,0.9520646612758625
measurement_conditioned_hybrid,summary_ridge,none,finite_64shot_labels,1,64,4032,128,12288,0.7260287740072079,,0.04280577480595911,0.05358673627926285,-0.002211224155154907,0.9628805233469376
marginal_only_prior,bidir_affine,bidir_seed0,finite_64shot_labels,1,64,4032,0,4096,0.0,,0.08649340193428186,0.11495731658632298,0.010721228293438677,0.8161332729456374
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,finite_64shot_labels,1,64,4032,4,4352,0.06527445909493533,,0.08281306126117847,0.10938664061066783,0.010179840080667829,0.8352477449651391
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,finite_64shot_labels,1,64,4032,8,4608,0.18246279898962592,,0.07856379180363551,0.1023939614286355,0.00839331060305512,0.857038042695719
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,finite_64shot_labels,1,64,4032,16,5120,0.310832698631009,,0.07317680558470856,0.09444015140282887,0.007728806579266302,0.8798611426039445
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,finite_64shot_labels,1,64,4032,32,6144,0.5400395323678127,,0.06511848225778537,0.08150234790710294,0.0036219556320860316,0.9118555881725049
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,finite_64shot_labels,1,64,4032,48,7168,0.5223563139953467,,0.057400377827746485,0.07271002473073165,0.004936720861736018,0.9308425432607488
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,finite_64shot_labels,1,64,4032,64,8192,0.6444667475316868,,0.053120241356639654,0.0671675455891909,0.004257136952392493,0.9410192473368819
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,finite_64shot_labels,1,64,4032,96,10240,0.6516040481194534,,0.04752501377852498,0.05975277887410912,0.0036165534818992273,0.9541637505027983
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,finite_64shot_labels,1,64,4032,128,12288,0.7600132635839799,,0.04166573211929499,0.0524329766014883,0.0030864083252192037,0.9644946866824189
marginal_only_prior,bidir_affine,bidir_seed1,finite_64shot_labels,1,64,4032,0,4096,0.0,,0.08886043637442388,0.11787613636652017,0.013120727935691358,0.8063439617604997
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,finite_64shot_labels,1,64,4032,4,4352,0.0694807793905006,,0.08474458616441559,0.11185023114436465,0.012377733277945223,0.8276722661676686
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,finite_64shot_labels,1,64,4032,8,4608,0.1874993324675329,,0.08017018093064751,0.10446945104716687,0.010278647988338142,0.8511609099012382
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,finite_64shot_labels,1,64,4032,16,5120,0.31878920251257703,,0.07444799662968361,0.09603319189985568,0.009286773477054663,0.8758482593165436
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,finite_64shot_labels,1,64,4032,32,6144,0.5495185090685045,,0.0658749807044485,0.08245376037010341,0.004578276708313828,0.9097637929509257
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,finite_64shot_labels,1,64,4032,48,7168,0.5317196799930084,,0.05804577883053824,0.07352314061731648,0.005956670597056527,0.9294372890068495
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,finite_64shot_labels,1,64,4032,64,8192,0.6522872866907958,,0.05357474556970064,0.06775807368506537,0.005013032385336627,0.9400511895190915
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,finite_64shot_labels,1,64,4032,96,10240,0.6626922130257039,,0.04775448362768157,0.060115635125163804,0.0043050251202827764,0.9537081705451452
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,finite_64shot_labels,1,64,4032,128,12288,0.7674914645491919,,0.04189899199122681,0.05271457914760891,0.003569189154892108,0.964155346308218
marginal_only_prior,bidir_affine,bidir_seed2,finite_64shot_labels,1,64,4032,0,4096,0.0,,0.08612367680798745,0.11474707186174646,0.010918650867686043,0.8170118334643705
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,finite_64shot_labels,1,64,4032,4,4352,0.06155921916440448,,0.082566346165536,0.10941174546035086,0.010395923780624993,0.8352129075181304
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,finite_64shot_labels,1,64,4032,8,4608,0.18016741969039016,,0.07839386669499089,0.10229944303049547,0.008584449231455484,0.8573812981617254
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,finite_64shot_labels,1,64,4032,16,5120,0.3083214692467365,,0.07305640362045798,0.09435575098996793,0.007889535426029302,0.8801273484993386
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,finite_64shot_labels,1,64,4032,32,6144,0.5358212810753676,,0.06500894389963144,0.08140337507670085,0.0037690474413767053,0.9121179977070544
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,finite_64shot_labels,1,64,4032,48,7168,0.518094372418934,,0.057457380971344764,0.07278140424050784,0.005079056110618152,0.9306723463775548
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,finite_64shot_labels,1,64,4032,64,8192,0.6393719310021535,,0.05306829219446539,0.06714127728820396,0.004379434794323324,0.9410781554255125
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,finite_64shot_labels,1,64,4032,96,10240,0.645593253229097,,0.047591899760194,0.05983858409858123,0.0037520592467214274,0.9540250688162383
measurement_conditioned_hybrid,bidir_affine,bidir_seed2,finite_64shot_labels,1,64,4032,128,12288,0.7538175341791946,,0.041721673293028436,0.0524842735557167,0.003197250371159986,0.9644380277812513
marginal_only_prior,bidir_affine,bidir_seed3,finite_64shot_labels,1,64,4032,0,4096,0.0,,0.086801724546986,0.11513076857883077,0.01014582606951433,0.8153198809872295
measurement_conditioned_hybrid,bidir_affine,bidir_seed3,finite_64shot_labels,1,64,4032,4,4352,0.061460160294440756,,0.08323831713259205,0.10975929991722212,0.00967143807195905,0.8338498543065889
measurement_conditioned_hybrid,bidir_affine,bidir_seed3,finite_64shot_labels,1,64,4032,8,4608,0.18570624309515985,,0.07881317351506334,0.10252073931342433,0.007883383285930233,0.8565280992706974
measurement_conditioned_hybrid,bidir_affine,bidir_seed3,finite_64shot_labels,1,64,4032,16,5120,0.3158660990173694,,0.07338659129414545,0.09452067026966612,0.007286697293640721,0.879542765829601
measurement_conditioned_hybrid,bidir_affine,bidir_seed3,finite_64shot_labels,1,64,4032,32,6144,0.5466744549003915,,0.06528507853305307,0.08166580927106884,0.003273889482924979,0.9115091155695888
measurement_conditioned_hybrid,bidir_affine,bidir_seed3,finite_64shot_labels,1,64,4032,48,7168,0.5274062608151826,,0.05745966627021805,0.07264650073896445,0.004608866903942343,0.9309032058447116
measurement_conditioned_hybrid,bidir_affine,bidir_seed3,finite_64shot_labels,1,64,4032,64,8192,0.645729495359666,,0.05312913057592873,0.06715210814383234,0.004040623379361692,0.94102449589743
measurement_conditioned_hybrid,bidir_affine,bidir_seed3,finite_64shot_labels,1,64,4032,96,10240,0.6557271765332339,,0.047522784076374676,0.059615470865295006,0.0033735021720083308,0.9543441915585464
measurement_conditioned_hybrid,bidir_affine,bidir_seed3,finite_64shot_labels,1,64,4032,128,12288,0.7624908686988816,,0.04164613927408453,0.052411583703179006,0.0029248559127536414,0.9645072662464497
marginal_only_prior,bidir_affine,bidir_seed4,finite_64shot_labels,1,64,4032,0,4096,0.0,,0.08608309789522885,0.114434926278447,0.010715313536097898,0.8179940679468166
measurement_conditioned_hybrid,bidir_affine,bidir_seed4,finite_64shot_labels,1,64,4032,4,4352,0.06641979903717063,,0.08238042376612495,0.10889173754126265,0.010164818698395901,0.8368920109506669
measurement_conditioned_hybrid,bidir_affine,bidir_seed4,finite_64shot_labels,1,64,4032,8,4608,0.18083375598779394,,0.07825789446328697,0.10204144347621205,0.00840924927570436,0.8581137195617782
measurement_conditioned_hybrid,bidir_affine,bidir_seed4,finite_64shot_labels,1,64,4032,16,5120,0.3101210116524244,,0.0729657568203948,0.09416488439378735,0.007731577603877928,0.8806135348861295
measurement_conditioned_hybrid,bidir_affine,bidir_seed4,finite_64shot_labels,1,64,4032,32,6144,0.5389613771420922,,0.06496643592122743,0.08134925818352179,0.0036334019553521525,0.9122061900086784
measurement_conditioned_hybrid,bidir_affine,bidir_seed4,finite_64shot_labels,1,64,4032,48,7168,0.5212625529734698,,0.0572566989745654,0.0725458062882384,0.004946001416450353,0.9311666599285061
measurement_conditioned_hybrid,bidir_affine,bidir_seed4,finite_64shot_labels,1,64,4032,64,8192,0.6430551868499711,,0.05298154871247102,0.06703099406573142,0.004269183860901793,0.9412698721849172
measurement_conditioned_hybrid,bidir_affine,bidir_seed4,finite_64shot_labels,1,64,4032,96,10240,0.6500510066551374,,0.047474142826639115,0.05968732336650167,0.0036314169917946327,0.9542656670541145
measurement_conditioned_hybrid,bidir_affine,bidir_seed4,finite_64shot_labels,1,64,4032,128,12288,0.760144513253045,,0.04164324767297566,0.05239235405163173,0.003083671151236218,0.9645458044449844
stratified_dfe,none,none,none,2,0,4032,4,0,1.0,0.3207695375009817,0.2772252647878809,0.3232652866771291,-0.0017890698749512908,0.5172444849426883
stratified_dfe,none,none,none,2,0,4032,8,0,1.0,0.2268183151650167,0.18865171172988734,0.23109375692208578,0.003915295204413789,0.6500888334378438
stratified_dfe,none,none,none,2,0,4032,16,0,1.0,0.16038476875049085,0.13079079129688798,0.1620058382239106,-0.0017890698749512908,0.7696622734459659
stratified_dfe,none,none,none,2,0,4032,32,0,1.0,0.11340915758250834,0.0917502074938504,0.11505503027230135,-0.0012000321765385923,0.8608483749720468
stratified_dfe,none,none,none,2,0,4032,48,0,1.0,0.09259818941201176,0.07499547204108681,0.09395754216140513,2.971319383177481e-05,0.9032713324417068
stratified_dfe,none,none,none,2,0,4032,64,0,1.0,0.08019238437524542,0.06471766445541843,0.08130910777816668,0.0017296553234614077,0.9260832487606371
stratified_dfe,none,none,none,2,0,4032,96,0,1.0,0.06547680765882988,0.052215810106308366,0.06532281767110183,-0.00024413766595658064,0.9494798313783321
stratified_dfe,none,none,none,2,0,4032,128,0,1.0,0.05670457879125417,0.04546913857911787,0.05719709387912263,-0.0007660043987608145,0.9604699947166582
marginal_only_prior,exact_marginal_affine,none,exact_labels,2,64,4032,0,0,0.0,,0.11013336908409539,0.13503190492487138,0.008519630542162662,0.7378089223588842
measurement_conditioned_hybrid,exact_marginal_affine,none,exact_labels,2,64,4032,4,256,0.08533931121791175,,0.10350120887004413,0.1270615609856261,0.007639893149014363,0.7741511299771023
measurement_conditioned_hybrid,exact_marginal_affine,none,exact_labels,2,64,4032,8,512,0.33728219751406696,,0.09537309203706199,0.11785358132457589,0.006966670201355049,0.8045236813489185
measurement_conditioned_hybrid,exact_marginal_affine,none,exact_labels,2,64,4032,16,1024,0.3641355885591642,,0.08453381884084635,0.10467221283948905,0.0047658658484967965,0.8523411110923679
measurement_conditioned_hybrid,exact_marginal_affine,none,exact_labels,2,64,4032,32,2048,0.5408283373683042,,0.0711081387496455,0.08823757882935478,0.0032629615142267697,0.8973813464113224
measurement_conditioned_hybrid,exact_marginal_affine,none,exact_labels,2,64,4032,48,3072,0.6339448561123618,,0.061723367632353754,0.07686012855927053,0.0031374911103691956,0.9229169559659818
measurement_conditioned_hybrid,exact_marginal_affine,none,exact_labels,2,64,4032,64,4096,0.703922247572081,,0.055967546305098585,0.06957843082180534,0.0037400159252557437,0.9368707957854244
measurement_conditioned_hybrid,exact_marginal_affine,none,exact_labels,2,64,4032,96,6144,0.8231122101378764,,0.04748249168237179,0.05908206149611128,0.001306065923241578,0.9545045939192369
measurement_conditioned_hybrid,exact_marginal_affine,none,exact_labels,2,64,4032,128,8192,0.7980325993824035,,0.042723262249099815,0.053324271221668496,0.0011093911533414274,0.9638475981125024
marginal_only_prior,summary_ridge,none,exact_labels,2,64,4032,0,0,0.0,,0.09769151327861954,0.11983189065095251,-0.002485776957797858,0.8002379944025372
measurement_conditioned_hybrid,summary_ridge,none,exact_labels,2,64,4032,4,256,0.042668559400837566,,0.09435318706220788,0.11572517877869318,-0.002456049470248436,0.8164336669954894
measurement_conditioned_hybrid,summary_ridge,none,exact_labels,2,64,4032,8,512,0.2829442734025875,,0.08628921099772993,0.10679955607801475,-0.0006746302458633801,0.8423114522797462
measurement_conditioned_hybrid,summary_ridge,none,exact_labels,2,64,4032,16,1024,0.2947952273976486,,0.07845718082421946,0.09731436896202862,-0.002280391034880577,0.8744193733097726
measurement_conditioned_hybrid,summary_ridge,none,exact_labels,2,64,4032,32,2048,0.4849860624582864,,0.06769406358488196,0.08359971721751913,-0.00186220865900866,0.9083813365716388
measurement_conditioned_hybrid,summary_ridge,none,exact_labels,2,64,4032,48,3072,0.5778696989072207,,0.05919491115214046,0.07366792102985524,-0.0010321514212715652,0.9294290124915552
measurement_conditioned_hybrid,summary_ridge,none,exact_labels,2,64,4032,64,4096,0.6501886588739093,,0.05432626988273684,0.06732248259140954,0.00025504930372788716,0.9409515508218282
measurement_conditioned_hybrid,summary_ridge,none,exact_labels,2,64,4032,96,6144,0.7978209981648555,,0.04645992664185938,0.05769398602190408,-0.0006973500604554874,0.9566415301576445
measurement_conditioned_hybrid,summary_ridge,none,exact_labels,2,64,4032,128,8192,0.7648126177570811,,0.041829599856789926,0.05218207641997926,-0.0011704732049739421,0.9653394826355335
marginal_only_prior,bidir_affine,bidir_seed0,exact_labels,2,64,4032,0,0,0.0,,0.08901567348549776,0.1166481543547977,0.01846162564269483,0.8161332729456378
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,exact_labels,2,64,4032,4,256,0.053378882730838656,,0.08595622486142457,0.11216984676760137,0.017380666141440466,0.8318815169176256
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,exact_labels,2,64,4032,8,512,0.24571571946771895,,0.08152053577689866,0.10421629423349814,0.014887363593437408,0.8540674084476592
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,exact_labels,2,64,4032,16,1024,0.2474769615054493,,0.07547253547414572,0.09697062478798682,0.013450045047615745,0.8777413252865159
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,exact_labels,2,64,4032,32,2048,0.43223616809296156,,0.06557395792284447,0.0832646149573743,0.009963146008554333,0.9109003167211184
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,exact_labels,2,64,4032,48,3072,0.5117045289389813,,0.058231452606898416,0.07372573827719686,0.009029932565604812,0.9312671286704812
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,exact_labels,2,64,4032,64,4096,0.61207758872687,,0.05326058467147227,0.0670308047802121,0.008220361595048879,0.9426042253424414
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,exact_labels,2,64,4032,96,6144,0.7533940178626505,,0.04583425088333779,0.05724874101119444,0.004368815466402198,0.9576835199532249
measurement_conditioned_hybrid,bidir_affine,bidir_seed0,exact_labels,2,64,4032,128,8192,0.7279927880808165,,0.041833505877328495,0.052477390671107994,0.004464049640629074,0.965417157220887
marginal_only_prior,bidir_affine,bidir_seed1,exact_labels,2,64,4032,0,0,0.0,,0.09152094860546377,0.1196573242376137,0.020654055763288597,0.8063439617604998
measurement_conditioned_hybrid,bidir_affine,bidir_seed1,exact_labels,2,64,4032,4,256,0.057658287363986274,,0.08804421055595328,0.1147267674945326,0.01936002357589292,0.8241617927488077
